index	center_x	center_y	area	snakeiterations
0	1026	154	865	4
1	996	738	2109	6
2	996	1181	2938	10
3	1007	1793	8235	26
4	1003	916	11845	38
5	987	398	12009	48
6	986	1257	9652	25
7	993	1678	10922	37
8	961	1113	5992	17
9	944	1820	1649	10
10	955	576	8054	27
11	929	1550	2291	12
12	921	1175	1904	13
13	965	808	8334	31
14	1018	253	8058	24
15	938	231	10183	46
16	913	934	2878	8
17	915	1025	6738	27
18	894	1706	2004	6
19	901	353	3536	9
20	901	1764	3783	17
21	896	127	5003	5
22	911	1484	5710	13
23	909	694	13561	37
24	880	1847	6153	14
25	932	1352	14022	74
26	869	778	3776	7
27	885	440	11775	49
28	877	1241	10065	39
29	869	292	5513	16
30	810	1800	1838	38
31	847	1540	11929	39
32	838	210	9885	24
33	805	1286	2140	15
34	803	583	1735	8
35	772	1462	2176	18
36	799	504	4999	8
37	829	962	12112	51
38	794	706	4355	11
39	797	824	10125	35
40	768	281	1500	9
41	786	1046	11812	37
42	801	1730	9575	27
43	797	1147	8633	41
44	767	1576	6770	16
45	821	623	14591	42
46	791	349	11047	27
47	748	750	4977	10
48	725	951	1557	6
49	723	538	8722	27
50	745	421	10329	62
51	734	1845	13234	34
52	698	1071	4850	11
53	725	157	12662	44
54	694	256	7391	22
55	678	1142	3038	10
56	673	452	2874	11
57	710	1228	12727	52
58	687	831	10031	30
59	674	705	11692	46
60	692	1503	12566	72
61	654	1751	5474	5
62	639	1796	1564	12
63	609	761	2109	10
64	625	191	2746	13
65	640	513	5472	11
66	621	1828	2511	13
67	612	77	3787	13
68	648	985	12702	38
69	612	377	5078	8
70	624	1396	9482	31
71	605	1081	9176	36
72	605	1198	9931	26
73	608	1595	10617	57
74	562	26	1917	12
75	553	1430	2487	13
76	539	1077	1814	16
77	600	281	13112	49
78	599	851	7271	17
79	559	744	7423	25
80	558	1881	5258	10
81	596	587	12113	42
82	539	1004	4589	15
83	544	448	11652	47
84	541	136	13255	48
85	529	1344	4964	8
86	501	1608	2640	16
87	522	1540	6811	16
88	525	1170	5555	12
89	494	534	4519	6
90	524	1773	10132	27
91	501	337	10040	39
92	502	819	9556	37
93	458	1851	1788	15
94	469	735	4868	7
95	467	1086	13378	52
96	442	914	2750	8
97	451	421	7079	16
98	435	1536	2500	10
99	586	1856	4750	23
100	426	1790	2245	13
101	463	1415	12485	72
102	415	1156	2342	12
103	430	82	3519	15
104	426	611	7691	17
105	431	147	8962	29
106	415	1350	5919	16
107	404	1615	11233	48
108	407	516	10410	43
109	366	1422	1756	7
110	380	875	7121	19
111	357	1520	2970	11
112	336	588	3669	10
113	335	88	2227	22
114	353	1286	11732	46
115	369	773	10839	40
116	314	1407	4827	21
117	295	861	1990	9
118	331	947	9923	57
119	405	230	3776	17
120	333	165	10000	26
121	340	1110	9855	33
122	342	282	11992	33
123	317	673	11627	61
124	323	383	11703	35
125	274	224	3712	5
126	260	1324	2241	13
127	296	1599	13911	73
128	260	1255	4641	11
129	274	433	5615	10
130	247	889	3640	14
131	247	102	9570	28
132	239	1871	2348	11
133	203	367	2766	9
134	210	1560	3311	7
135	227	986	11201	29
136	157	750	1247	15
137	209	1441	12680	41
138	185	854	8263	22
139	128	186	2626	6
140	160	1227	9021	23
141	157	262	11148	80
142	123	700	2487	12
143	152	1056	9075	25
144	163	87	8095	22
145	160	1320	12407	53
146	246	514	11713	56
147	184	607	10093	30
148	150	435	13831	78
149	116	538	3795	7
150	91	856	1469	8
151	108	927	7979	19
152	71	1000	1623	15
153	238	1731	7489	51
154	102	1713	9339	29
155	76	1275	3162	15
156	77	470	4141	6
157	48	1529	764	8
158	62	301	4979	13
159	60	198	9555	26
160	363	1792	4589	17
